user_id,action,time,cohort (main)
171045,video3.module1.pause_video,10/15/2015 14:52,Group B
171045,video3.module1.play_video,10/15/2015 14:53,Group B
171045,video3.module1.pause_video,10/15/2015 14:53,Group B
171045,video3.module1.play_video,10/15/2015 14:54,Group B
171045,video3.module1.pause_video,10/15/2015 14:54,Group B
171045,graded_problem4.module1.problem_check,10/15/2015 14:55,Group B
171045,graded_problem5.module1.problem_check,10/15/2015 14:55,Group B
171045,graded_problem7.module1.problem_check,10/15/2015 14:56,Group B
171045,graded_problem7.module1.problem_check,10/15/2015 14:56,Group B
171045,graded_problem8.module1.problem_check,10/15/2015 14:56,Group B
171045,graded_problem9.module1.problem_check,10/15/2015 14:56,Group B
171045,graded_problem3.module1.problem_check,10/15/2015 14:58,Group B
171045,graded_problem3.module1.problem_check,10/15/2015 14:58,Group B
171045,graded_problem6.module1.problem_check,10/15/2015 14:59,Group B
171045,self_test1.module2.problem_check,10/21/2015 14:24,Group B
171045,self_test2.module2.problem_check,10/21/2015 14:24,Group B
171045,self_test3.module2.problem_check,10/21/2015 14:24,Group B
171045,self_test4.module2.problem_check,10/21/2015 14:24,Group B
171045,video1.module2.play_video,10/21/2015 14:24,Group B
171045,video1.module2.pause_video,10/21/2015 14:26,Group B
171045,video2.module2.play_video,10/21/2015 14:41,Group B
171045,video2.module2.pause_video,10/21/2015 14:43,Group B
171045,video2.module2.play_video,10/21/2015 14:44,Group B
171045,video2.module2.pause_video,10/21/2015 14:46,Group B
171045,video2.module2.play_video,10/21/2015 14:46,Group B
171045,video2.module2.pause_video,10/21/2015 14:49,Group B
171045,video2.module2.play_video,10/21/2015 15:00,Group B
171045,video2.module2.seek_video,10/21/2015 15:00,Group B
171045,video2.module2.play_video,10/21/2015 15:00,Group B
171045,video2.module2.seek_video,10/21/2015 15:00,Group B
171045,video2.module2.play_video,10/21/2015 15:00,Group B
171045,video2.module2.pause_video,10/21/2015 15:00,Group B
171045,video2.module2.play_video,10/21/2015 15:01,Group B
171045,video2.module2.pause_video,10/21/2015 15:03,Group B
171045,video2.module2.play_video,10/21/2015 15:04,Group B
171045,video2.module2.pause_video,10/21/2015 15:06,Group B
171045,video2.module2.play_video,10/21/2015 15:09,Group B
171045,video2.module2.pause_video,10/21/2015 15:09,Group B
171045,video2.module2.play_video,10/21/2015 15:11,Group B
171045,video2.module2.pause_video,10/21/2015 15:12,Group B
171045,graded_problem1.module2.problem_check,10/21/2015 15:13,Group B
171045,graded_problem2.module2.problem_check,10/21/2015 15:13,Group B
171045,graded_problem3.module2.problem_check,10/21/2015 15:14,Group B
171045,self_test5.module2.problem_check,10/21/2015 15:15,Group B
171045,self_test6.module2.problem_check,10/21/2015 15:15,Group B
171045,self_test7.module2.problem_check,10/21/2015 15:15,Group B
171045,self_test7.module2.showanswer,10/21/2015 15:15,Group B
171045,self_test8.module2.problem_check,10/21/2015 15:16,Group B
171045,self_test8.module2.problem_check,10/21/2015 15:16,Group B
171045,video3.module2.play_video,10/21/2015 15:16,Group B
171045,video3.module2.pause_video,10/21/2015 15:19,Group B
171045,self_test11.module2.problem_check,10/21/2015 15:19,Group B
171045,video4.module2.play_video,10/21/2015 15:19,Group B
171045,video4.module2.pause_video,10/21/2015 15:21,Group B
171045,self_test12.module2.problem_check,10/21/2015 15:21,Group B
171045,video5.module2.play_video,10/21/2015 15:21,Group B
171045,video5.module2.pause_video,10/21/2015 15:22,Group B
171045,video5.module2.play_video,10/21/2015 15:22,Group B
171045,self_test13.module2.problem_check,10/21/2015 15:27,Group B
171045,video5.module2.pause_video,10/21/2015 15:27,Group B
171045,graded_problem4.module2.problem_check,10/21/2015 15:27,Group B
171045,graded_problem4.module2.problem_check,10/21/2015 15:27,Group B
171045,video6.module2.play_video,10/21/2015 15:28,Group B
171045,video6.module2.pause_video,10/21/2015 15:30,Group B
171045,video7.module2.play_video,10/21/2015 15:32,Group B
171045,video7.module2.pause_video,10/21/2015 15:32,Group B
171045,video7.module2.play_video,10/26/2015 16:51,Group B
171045,video7.module2.seek_video,10/26/2015 16:52,Group B
171045,video7.module2.play_video,10/26/2015 16:52,Group B
171045,video7.module2.pause_video,10/26/2015 16:54,Group B
171045,self_test14.module2.problem_check,10/26/2015 16:54,Group B
171045,video8.module2.play_video,10/26/2015 16:54,Group B
171045,video8.module2.pause_video,10/26/2015 16:54,Group B
171045,self_test15.module2.problem_check,10/26/2015 16:54,Group B
171045,video9.module2.seek_video,10/26/2015 16:54,Group B
171045,video9.module2.play_video,10/26/2015 16:55,Group B
171045,video9.module2.pause_video,10/26/2015 16:55,Group B
171045,self_test16.module2.problem_check,10/26/2015 16:55,Group B
171045,self_test16.module2.problem_check,10/26/2015 16:55,Group B
171045,self_test16.module2.problem_check,10/26/2015 16:56,Group B
171045,self_test16.module2.problem_check,10/26/2015 16:56,Group B
171045,video10.module2.play_video,10/26/2015 16:56,Group B
171045,video10.module2.pause_video,10/26/2015 16:56,Group B
171045,self_test17.module2.problem_check,10/26/2015 16:57,Group B
171045,self_test17.module2.problem_check,10/26/2015 16:57,Group B
171045,self_test17.module2.problem_check,10/26/2015 16:57,Group B
