user_id,action,time,cohort (main)
28867,graded_problem1.module0.problem_check,10/15/2015 15:55,Group A
28867,graded_problem1.module0.showanswer,10/15/2015 15:55,Group A
28867,graded_problem2.module0.problem_check,10/15/2015 17:03,Group A
28867,graded_problem2.module0.showanswer,10/15/2015 17:03,Group A
28867,video1.module0.play_video,10/15/2015 17:04,Group A
28867,video1.module1.play_video,10/15/2015 17:47,Group A
28867,video1.module1.pause_video,10/15/2015 17:49,Group A
28867,video1.module1.play_video,10/15/2015 17:56,Group A
28867,video1.module1.pause_video,10/15/2015 17:57,Group A
28867,video1.module1.play_video,10/15/2015 17:57,Group A
28867,video1.module1.pause_video,10/15/2015 17:59,Group A
28867,video2.module1.play_video,10/19/2015 23:46,Group A
28867,video2.module1.pause_video,10/19/2015 23:51,Group A
28867,self_test1.module1.problem_check,10/19/2015 23:51,Group A
28867,video3.module1.play_video,10/19/2015 23:51,Group A
28867,video3.module1.pause_video,10/19/2015 23:57,Group A
28867,graded_problem1.module1.problem_check,10/20/2015 0:39,Group A
28867,graded_problem2.module1.problem_check,10/20/2015 0:40,Group A
28867,graded_problem2.module1.problem_check,10/20/2015 0:40,Group A
28867,graded_problem3.module1.problem_check,10/20/2015 0:40,Group A
28867,graded_problem4.module1.problem_check,10/20/2015 0:42,Group A
28867,graded_problem5.module1.problem_check,10/20/2015 0:43,Group A
28867,graded_problem6.module1.problem_check,10/20/2015 0:43,Group A
28867,graded_problem6.module1.problem_check,10/20/2015 0:43,Group A
28867,graded_problem7.module1.problem_check,10/20/2015 0:43,Group A
28867,graded_problem8.module1.problem_check,10/20/2015 0:44,Group A
28867,graded_problem8.module1.problem_check,10/20/2015 0:44,Group A
28867,graded_problem9.module1.problem_check,10/20/2015 0:44,Group A
28867,graded_problem9.module1.problem_check,10/20/2015 0:44,Group A
28867,forum.read,10/20/2015 0:46,Group A
28867,forum.read,10/20/2015 0:49,Group A
28867,forum.read,10/20/2015 0:49,Group A
28867,forum.read,10/20/2015 0:51,Group A
28867,forum.created_response,10/20/2015 1:08,Group A
28867,forum.read,10/20/2015 1:08,Group A
28867,forum.read,10/20/2015 1:08,Group A
28867,forum.read,10/20/2015 1:10,Group A
28867,forum.read,10/20/2015 7:03,Group A
28867,forum.read,10/20/2015 7:07,Group A
28867,forum.read,10/20/2015 7:07,Group A
28867,forum.created_comment,10/20/2015 7:27,Group A
28867,forum.read,10/20/2015 7:32,Group A
28867,forum.read,10/20/2015 7:37,Group A
28867,forum.read,10/21/2015 22:24,Group A
28867,forum.read,10/21/2015 23:14,Group A
28867,forum.read,10/21/2015 23:15,Group A
28867,forum.read,10/22/2015 6:36,Group A
28867,forum.read,10/22/2015 6:37,Group A
28867,forum.read,10/22/2015 17:16,Group A
28867,forum.read,10/22/2015 17:17,Group A
28867,forum.read,10/24/2015 14:50,Group A
28867,forum.read,10/24/2015 14:51,Group A
28867,forum.read,10/25/2015 15:15,Group A
28867,forum.read,10/25/2015 15:16,Group A
28867,forum.read,10/25/2015 15:16,Group A
28867,forum.read,10/25/2015 15:17,Group A
28867,self_test1.module2.problem_check,10/25/2015 19:53,Group A
28867,self_test2.module2.problem_check,10/25/2015 19:53,Group A
28867,self_test3.module2.problem_check,10/25/2015 19:54,Group A
28867,self_test3.module2.showanswer,10/25/2015 19:54,Group A
28867,self_test4.module2.problem_check,10/25/2015 19:54,Group A
28867,video1.module2.play_video,10/25/2015 20:02,Group A
28867,video1.module2.pause_video,10/25/2015 20:03,Group A
28867,video2.module2.play_video,10/25/2015 20:04,Group A
28867,video2.module2.pause_video,10/25/2015 20:05,Group A
28867,video2.module2.play_video,10/25/2015 20:06,Group A
28867,video2.module2.pause_video,10/25/2015 20:13,Group A
28867,video1.module2.seek_video,10/25/2015 20:13,Group A
28867,video1.module2.play_video,10/25/2015 20:13,Group A
28867,video1.module2.pause_video,10/25/2015 20:13,Group A
28867,forum.read,10/25/2015 22:31,Group A
28867,forum.read,10/25/2015 22:33,Group A
28867,forum.read,10/25/2015 22:41,Group A
28867,forum.read,10/25/2015 22:42,Group A
28867,forum.read,10/25/2015 22:42,Group A
28867,forum.created_response,10/25/2015 22:57,Group A
28867,forum.created_response,10/25/2015 23:44,Group A
28867,forum.read,10/25/2015 23:52,Group A
28867,forum.read,10/25/2015 23:52,Group A
28867,forum.read,10/26/2015 0:03,Group A
28867,forum.read,10/26/2015 1:22,Group A
28867,forum.read,10/26/2015 1:24,Group A
28867,forum.read,10/26/2015 1:24,Group A
28867,forum.created_thread,10/26/2015 1:28,Group A
28867,forum.read_inline,10/26/2015 1:28,Group A
28867,forum.read,10/26/2015 1:28,Group A
28867,self_test5.module2.problem_check,10/26/2015 1:31,Group A
28867,self_test5.module2.problem_check,10/26/2015 1:31,Group A
28867,self_test6.module2.problem_check,10/26/2015 1:37,Group A
28867,self_test7.module2.problem_check,10/26/2015 1:43,Group A
28867,self_test7.module2.showanswer,10/26/2015 1:44,Group A
28867,self_test7.module2.problem_check,10/26/2015 1:46,Group A
28867,self_test7.module2.problem_check,10/26/2015 1:46,Group A
28867,self_test8.module2.problem_check,10/26/2015 2:40,Group A
28867,self_test9.module2.problem_check,10/26/2015 2:42,Group A
28867,self_test9.module2.problem_check,10/26/2015 2:42,Group A
28867,self_test10.module2.problem_check,10/26/2015 2:44,Group A
28867,self_test10.module2.showanswer,10/26/2015 2:45,Group A
28867,self_test10.module2.problem_check,10/26/2015 2:47,Group A
28867,forum.read,10/26/2015 3:05,Group A
28867,forum.read,10/26/2015 3:06,Group A
28867,forum.read,10/26/2015 3:07,Group A
28867,forum.read,11/10/2015 8:47,Group A
28867,forum.read,11/10/2015 8:47,Group A
28867,forum.read,11/10/2015 8:47,Group A
28867,forum.read,11/18/2015 9:15,Group A
28867,graded_problem1.module2.problem_check,12/4/2015 9:15,Group A
28867,graded_problem2.module2.problem_check,12/4/2015 9:16,Group A
28867,graded_problem3.module2.problem_check,12/4/2015 9:16,Group A
28867,video3.module2.play_video,12/4/2015 9:19,Group A
28867,video3.module2.pause_video,12/4/2015 9:21,Group A
28867,self_test11.module2.problem_check,12/4/2015 9:22,Group A
28867,self_test12.module2.problem_check,12/4/2015 9:22,Group A
28867,self_test12.module2.problem_check,12/4/2015 9:23,Group A
28867,self_test13.module2.problem_check,12/4/2015 9:23,Group A
28867,graded_problem4.module2.problem_check,12/4/2015 9:24,Group A
28867,graded_problem4.module2.problem_check,12/4/2015 9:24,Group A
28867,graded_problem5.module2.problem_check,12/4/2015 9:24,Group A
28867,graded_problem6.module2.problem_check,12/4/2015 9:25,Group A
28867,graded_problem7.module2.problem_check,12/4/2015 9:25,Group A
28867,graded_problem8.module2.problem_check,12/4/2015 9:25,Group A
28867,graded_problem9.module2.problem_check,12/4/2015 9:27,Group A
28867,graded_problem10.module2.problem_check,12/4/2015 9:28,Group A
28867,graded_problem11.module2.problem_check,12/4/2015 9:29,Group A
28867,graded_problem12.module2.problem_check,12/4/2015 9:32,Group A
28867,graded_problem1.module3.problem_check,12/4/2015 9:33,Group A
28867,graded_problem2.module3.problem_check,12/4/2015 9:34,Group A
28867,graded_problem3.module3.problem_check,12/4/2015 9:35,Group A
28867,graded_problem4.module3.problem_check,12/4/2015 9:35,Group A
28867,graded_problem5.module3.problem_check,12/4/2015 9:37,Group A
28867,graded_problem6.module3.problem_check,12/4/2015 9:38,Group A
28867,graded_problem7.module3.problem_check,12/4/2015 9:40,Group A
28867,graded_problem8.module3.problem_check,12/4/2015 9:40,Group A
28867,graded_problem9.module3.problem_check,12/4/2015 9:41,Group A
28867,graded_problem10.module3.problem_check,12/4/2015 9:41,Group A
28867,video1.module4.play_video,12/4/2015 9:45,Group A
28867,video1.module4.pause_video,12/4/2015 9:46,Group A
28867,video1.module4.play_video,12/4/2015 9:58,Group A
28867,video1.module4.pause_video,12/4/2015 10:00,Group A
28867,video1.module4.play_video,12/4/2015 13:17,Group A
28867,video1.module4.pause_video,12/4/2015 13:20,Group A
28867,self_test1.module4.problem_check,12/4/2015 13:20,Group A
28867,self_test1.module4.problem_check,12/4/2015 13:20,Group A
28867,self_test1.module4.showanswer,12/4/2015 13:20,Group A
28867,video3.module4.play_video,12/4/2015 13:23,Group A
28867,self_test2.module4.problem_check,12/4/2015 13:24,Group A
28867,video3.module4.pause_video,12/4/2015 13:24,Group A
28867,video3.module4.play_video,12/4/2015 13:44,Group A
28867,video3.module4.pause_video,12/4/2015 13:45,Group A
28867,video3.module4.play_video,12/4/2015 13:47,Group A
28867,video3.module4.pause_video,12/4/2015 13:47,Group A
28867,video3.module4.play_video,12/4/2015 13:48,Group A
28867,video3.module4.pause_video,12/4/2015 13:48,Group A
28867,video3.module4.play_video,12/4/2015 13:51,Group A
28867,video3.module4.pause_video,12/4/2015 13:52,Group A
28867,video3.module4.play_video,12/4/2015 13:53,Group A
28867,video3.module4.pause_video,12/4/2015 13:53,Group A
28867,video3.module4.play_video,12/4/2015 13:55,Group A
28867,video3.module4.pause_video,12/4/2015 13:55,Group A
28867,video4.module4.play_video,12/4/2015 13:56,Group A
28867,video4.module4.pause_video,12/4/2015 14:00,Group A
28867,self_test3.module4.problem_check,12/4/2015 14:00,Group A
28867,self_test3.module4.problem_check,12/4/2015 14:00,Group A
28867,video5.module4.play_video,12/4/2015 14:00,Group A
28867,video5.module4.pause_video,12/4/2015 14:05,Group A
28867,video6.module4.play_video,12/4/2015 14:14,Group A
28867,self_test4.module4.problem_check,12/4/2015 14:14,Group A
28867,graded_problem1.module4.problem_check,12/4/2015 14:16,Group A
28867,graded_problem2.module4.problem_check,12/4/2015 14:16,Group A
28867,graded_problem3.module4.problem_check,12/4/2015 14:16,Group A
28867,graded_problem4.module4.problem_check,12/4/2015 14:17,Group A
28867,graded_problem5.module4.problem_check,12/4/2015 14:17,Group A
28867,graded_problem6.module4.problem_check,12/4/2015 14:18,Group A
28867,graded_problem6.module4.problem_check,12/4/2015 14:18,Group A
28867,graded_problem7.module4.problem_check,12/4/2015 14:18,Group A
28867,graded_problem7.module4.problem_check,12/4/2015 14:18,Group A
28867,graded_problem8.module4.problem_check,12/4/2015 14:19,Group A
28867,graded_problem9.module4.problem_check,12/4/2015 14:19,Group A
28867,graded_problem10.module4.problem_check,12/4/2015 14:20,Group A
28867,graded_problem10.module4.problem_check,12/4/2015 14:20,Group A
28867,video1.module5.play_video,12/5/2015 10:35,Group A
28867,self_test1.module5.problem_check,12/5/2015 10:37,Group A
28867,video1.module5.pause_video,12/5/2015 10:37,Group A
28867,video2.module5.play_video,12/5/2015 10:38,Group A
28867,video2.module5.pause_video,12/5/2015 10:43,Group A
28867,video3.module5.play_video,12/5/2015 10:47,Group A
28867,video3.module5.pause_video,12/5/2015 10:55,Group A
28867,video3.module5.play_video,12/5/2015 10:58,Group A
28867,video3.module5.pause_video,12/5/2015 11:03,Group A
28867,video3.module5.play_video,12/5/2015 11:03,Group A
28867,video3.module5.pause_video,12/5/2015 11:05,Group A
28867,video4.module5.play_video,12/5/2015 11:22,Group A
28867,video4.module5.pause_video,12/5/2015 11:25,Group A
28867,video4.module5.play_video,12/5/2015 13:48,Group A
28867,video4.module5.pause_video,12/5/2015 13:50,Group A
28867,video4.module5.play_video,12/5/2015 13:51,Group A
28867,video4.module5.pause_video,12/5/2015 13:53,Group A
28867,video4.module5.play_video,12/5/2015 13:53,Group A
28867,video4.module5.pause_video,12/5/2015 13:55,Group A
28867,graded_problem1.module5.problem_check,12/5/2015 14:22,Group A
28867,graded_problem2.module5.problem_check,12/5/2015 14:23,Group A
28867,graded_problem3.module5.problem_check,12/5/2015 14:23,Group A
28867,graded_problem3.module5.problem_check,12/5/2015 14:23,Group A
28867,graded_problem4.module5.problem_check,12/5/2015 14:24,Group A
28867,graded_problem4.module5.problem_check,12/5/2015 14:24,Group A
28867,graded_problem5.module5.problem_check,12/5/2015 14:25,Group A
28867,graded_problem6.module5.problem_check,12/5/2015 14:26,Group A
28867,graded_problem6.module5.showanswer,12/5/2015 14:26,Group A
28867,graded_problem7.module5.problem_check,12/5/2015 14:27,Group A
28867,graded_problem8.module5.problem_check,12/5/2015 14:28,Group A
28867,graded_problem9.module5.problem_check,12/5/2015 14:28,Group A
28867,graded_problem9.module5.showanswer,12/5/2015 14:29,Group A
28867,graded_problem10.module5.problem_check,12/5/2015 14:30,Group A
28867,graded_problem10.module5.problem_check,12/5/2015 14:30,Group A
28867,graded_problem11.module5.problem_check,12/5/2015 14:31,Group A
28867,video1.module6.play_video,12/6/2015 22:29,Group A
28867,video1.module6.pause_video,12/6/2015 22:32,Group A
28867,video1.module6.play_video,12/6/2015 22:33,Group A
28867,video1.module6.pause_video,12/6/2015 22:37,Group A
28867,video1.module6.play_video,12/6/2015 22:38,Group A
28867,video1.module6.pause_video,12/6/2015 22:42,Group A
28867,video2.module6.play_video,12/6/2015 22:45,Group A
28867,video2.module6.pause_video,12/6/2015 22:49,Group A
28867,self_test1.module6.problem_check,12/6/2015 22:50,Group A
28867,self_test1.module6.showanswer,12/6/2015 22:50,Group A
28867,video3.module6.play_video,12/6/2015 22:50,Group A
28867,video3.module6.pause_video,12/6/2015 22:51,Group A
28867,self_test2.module6.problem_check,12/6/2015 22:51,Group A
28867,video4.module6.play_video,12/6/2015 22:52,Group A
28867,video4.module6.pause_video,12/6/2015 22:54,Group A
28867,graded_problem1.module6.problem_check,12/6/2015 23:17,Group A
28867,graded_problem2.module6.problem_check,12/6/2015 23:17,Group A
28867,graded_problem2.module6.problem_check,12/6/2015 23:17,Group A
28867,graded_problem3.module6.problem_check,12/6/2015 23:27,Group A
28867,graded_problem4.module6.problem_check,12/6/2015 23:36,Group A
28867,graded_problem5.module6.problem_check,12/6/2015 23:36,Group A
28867,graded_problem5.module6.problem_check,12/6/2015 23:36,Group A
28867,graded_problem6.module6.problem_check,12/6/2015 23:37,Group A
28867,graded_problem7.module6.problem_check,12/6/2015 23:38,Group A
28867,graded_problem8.module6.problem_check,12/6/2015 23:38,Group A
28867,graded_problem9.module6.problem_check,12/6/2015 23:39,Group A
28867,graded_problem10.module6.problem_check,12/6/2015 23:42,Group A
28867,graded_problem10.module6.problem_check,12/6/2015 23:42,Group A
28867,graded_problem1.module7.problem_check,12/6/2015 23:44,Group A
28867,graded_problem2.module7.problem_check,12/6/2015 23:46,Group A
28867,graded_problem3.module7.problem_check,12/6/2015 23:46,Group A
28867,graded_problem4.module7.problem_check,12/6/2015 23:49,Group A
28867,graded_problem5.module7.problem_check,12/6/2015 23:50,Group A
28867,graded_problem6.module7.problem_check,12/6/2015 23:50,Group A
28867,graded_problem7.module7.problem_check,12/6/2015 23:52,Group A
28867,graded_problem8.module7.problem_check,12/6/2015 23:52,Group A
28867,graded_problem9.module7.problem_check,12/6/2015 23:52,Group A
28867,graded_problem10.module7.problem_check,12/6/2015 23:55,Group A
28867,graded_problem11.module7.problem_check,12/6/2015 23:55,Group A
28867,graded_problem12.module7.problem_check,12/6/2015 23:56,Group A
28867,graded_problem12.module7.problem_check,12/6/2015 23:56,Group A
28867,graded_problem13.module7.problem_check,12/6/2015 23:57,Group A
28867,graded_problem14.module7.problem_check,12/6/2015 23:58,Group A
28867,graded_problem14.module7.problem_check,12/6/2015 23:58,Group A
28867,graded_problem15.module7.problem_check,12/6/2015 23:58,Group A
28867,graded_problem16.module7.problem_check,12/6/2015 23:59,Group A
28867,graded_problem16.module7.problem_check,12/6/2015 23:59,Group A
28867,graded_problem17.module7.problem_check,12/6/2015 23:59,Group A
28867,graded_problem18.module7.problem_check,12/7/2015 0:00,Group A
28867,graded_problem19.module7.problem_check,12/7/2015 0:01,Group A
28867,graded_problem19.module7.showanswer,12/7/2015 0:02,Group A
28867,graded_problem20.module7.problem_check,12/7/2015 0:04,Group A
28867,graded_problem20.module7.showanswer,12/7/2015 0:05,Group A
28867,graded_problem1.module8.problem_check,12/7/2015 0:18,Group A
28867,graded_problem2.module8.problem_check,12/7/2015 0:28,Group A
28867,graded_problem2.module8.showanswer,12/7/2015 0:28,Group A
30320,graded_problem1.module0.problem_check,10/15/2015 23:13,Group A
30320,graded_problem1.module0.problem_check,10/15/2015 23:13,Group A
30320,video1.module1.play_video,10/16/2015 1:09,Group A
30320,video1.module1.play_video,10/16/2015 1:09,Group A
30320,video1.module1.pause_video,10/16/2015 1:10,Group A
30320,video1.module1.play_video,10/16/2015 1:16,Group A
30320,video1.module1.pause_video,10/16/2015 1:18,Group A
30320,video1.module1.play_video,10/16/2015 1:27,Group A
30320,video1.module1.pause_video,10/16/2015 1:27,Group A
30320,video2.module1.play_video,10/16/2015 2:11,Group A
30320,video2.module1.play_video,10/16/2015 2:11,Group A
30320,video2.module1.pause_video,10/16/2015 2:11,Group A
30320,video2.module1.play_video,10/16/2015 2:14,Group A
30320,video2.module1.pause_video,10/16/2015 2:17,Group A
30320,video2.module1.play_video,10/16/2015 2:17,Group A
30320,video2.module1.seek_video,10/16/2015 2:18,Group A
30320,video2.module1.play_video,10/16/2015 2:18,Group A
30320,video2.module1.pause_video,10/16/2015 2:18,Group A
30320,self_test1.module1.problem_check,10/16/2015 2:18,Group A
30320,video3.module1.play_video,10/16/2015 2:19,Group A
30320,video3.module1.play_video,10/16/2015 2:19,Group A
30320,video3.module1.pause_video,10/16/2015 2:23,Group A
30320,graded_problem9.module1.problem_check,10/16/2015 2:52,Group A
30320,graded_problem9.module1.problem_check,10/16/2015 2:52,Group A
30320,graded_problem8.module1.problem_check,10/16/2015 2:52,Group A
30320,graded_problem8.module1.problem_check,10/16/2015 2:52,Group A
30320,graded_problem7.module1.problem_check,10/16/2015 2:52,Group A
30320,graded_problem6.module1.problem_check,10/16/2015 2:52,Group A
30320,graded_problem6.module1.problem_check,10/16/2015 2:52,Group A
30320,graded_problem6.module1.showanswer,10/16/2015 2:52,Group A
30320,graded_problem5.module1.problem_check,10/16/2015 2:52,Group A
30320,graded_problem4.module1.problem_check,10/16/2015 2:52,Group A
30320,graded_problem4.module1.problem_check,10/16/2015 2:52,Group A
30320,graded_problem4.module1.showanswer,10/16/2015 2:53,Group A
30320,graded_problem3.module1.problem_check,10/16/2015 2:53,Group A
30320,graded_problem2.module1.problem_check,10/16/2015 2:53,Group A
30320,graded_problem1.module1.problem_check,10/16/2015 2:53,Group A
30320,forum.read_inline,10/17/2015 4:07,Group A
30320,forum.read,10/17/2015 4:08,Group A
30320,forum.created_thread,10/17/2015 4:11,Group A
30320,forum.read_inline,10/18/2015 0:39,Group A
30320,forum.read,10/18/2015 0:39,Group A
30320,forum.read_inline,10/18/2015 0:46,Group A
30320,forum.read,10/18/2015 0:46,Group A
30320,forum.read_inline,10/18/2015 0:52,Group A
30320,forum.read,10/18/2015 0:52,Group A
30320,forum.read_inline,10/18/2015 0:54,Group A
30320,forum.read,10/18/2015 0:54,Group A
30320,forum.created_response,10/18/2015 0:56,Group A
30320,forum.read_inline,10/18/2015 0:56,Group A
30320,forum.read,10/18/2015 0:56,Group A
30320,forum.read_inline,10/18/2015 0:57,Group A
30320,forum.read,10/18/2015 0:57,Group A
30320,forum.created_comment,10/18/2015 0:59,Group A
30320,forum.read_inline,10/19/2015 4:09,Group A
30320,forum.read,10/19/2015 4:10,Group A
30320,forum.read,10/19/2015 4:10,Group A
30320,forum.created_response,10/19/2015 4:15,Group A
30320,forum.read,10/21/2015 0:30,Group A
30320,graded_problem2.module0.problem_check,10/21/2015 0:43,Group A
30320,self_test1.module2.problem_check,10/21/2015 0:45,Group A
30320,self_test2.module2.problem_check,10/21/2015 0:45,Group A
30320,self_test3.module2.problem_check,10/21/2015 0:45,Group A
30320,self_test4.module2.problem_check,10/21/2015 0:45,Group A
30320,video1.module2.play_video,10/21/2015 0:45,Group A
30320,video1.module2.play_video,10/21/2015 0:45,Group A
30320,video1.module2.pause_video,10/21/2015 0:47,Group A
30320,self_test5.module2.problem_check,10/21/2015 0:48,Group A
30320,self_test5.module2.problem_check,10/21/2015 0:48,Group A
30320,video2.module2.play_video,10/21/2015 0:49,Group A
30320,video2.module2.play_video,10/21/2015 0:49,Group A
30320,video2.module2.pause_video,10/21/2015 0:59,Group A
30320,video3.module2.play_video,10/21/2015 1:59,Group A
30320,video3.module2.play_video,10/21/2015 1:59,Group A
30320,video3.module2.play_video,10/21/2015 1:59,Group A
30320,video3.module2.play_video,10/21/2015 1:59,Group A
30320,video3.module2.pause_video,10/21/2015 1:59,Group A
30320,video3.module2.play_video,10/21/2015 1:59,Group A
30320,video3.module2.pause_video,10/21/2015 2:01,Group A
30320,self_test11.module2.problem_check,10/21/2015 2:02,Group A
30320,video4.module2.play_video,10/21/2015 2:02,Group A
30320,video4.module2.pause_video,10/21/2015 2:03,Group A
30320,video4.module2.play_video,10/21/2015 2:03,Group A
30320,video4.module2.pause_video,10/21/2015 2:03,Group A
30320,video4.module2.seek_video,10/21/2015 2:03,Group A
30320,video4.module2.play_video,10/21/2015 2:03,Group A
30320,video4.module2.pause_video,10/21/2015 2:03,Group A
30320,video4.module2.seek_video,10/21/2015 2:04,Group A
30320,video4.module2.play_video,10/21/2015 2:04,Group A
30320,video4.module2.pause_video,10/21/2015 2:04,Group A
30320,video4.module2.play_video,10/21/2015 2:05,Group A
30320,video4.module2.pause_video,10/21/2015 2:05,Group A
30320,self_test12.module2.problem_check,10/21/2015 2:06,Group A
30320,video5.module2.play_video,10/21/2015 2:06,Group A
30320,video5.module2.pause_video,10/21/2015 2:11,Group A
30320,self_test13.module2.problem_check,10/21/2015 2:11,Group A
30320,video6.module2.play_video,10/21/2015 2:11,Group A
30320,video6.module2.pause_video,10/21/2015 2:13,Group A
30320,video6.module2.play_video,10/21/2015 2:13,Group A
30320,video6.module2.pause_video,10/21/2015 2:13,Group A
30320,video7.module2.play_video,10/21/2015 2:15,Group A
30320,video7.module2.play_video,10/21/2015 2:15,Group A
30320,video7.module2.pause_video,10/21/2015 2:16,Group A
30320,self_test14.module2.problem_check,10/21/2015 2:16,Group A
30320,self_test15.module2.problem_check,10/21/2015 2:17,Group A
30320,self_test16.module2.problem_check,10/21/2015 2:17,Group A
30320,video9.module2.play_video,10/21/2015 2:18,Group A
30320,video9.module2.play_video,10/21/2015 2:18,Group A
30320,video9.module2.pause_video,10/21/2015 2:18,Group A
30320,self_test16.module2.problem_check,10/21/2015 2:18,Group A
30320,self_test16.module2.problem_check,10/21/2015 2:19,Group A
30320,self_test17.module2.problem_check,10/21/2015 2:20,Group A
30320,self_test17.module2.showanswer,10/21/2015 2:20,Group A
30320,video11.module2.play_video,10/21/2015 2:20,Group A
30320,video11.module2.play_video,10/21/2015 2:20,Group A
30320,video11.module2.seek_video,10/21/2015 2:20,Group A
30320,video11.module2.play_video,10/21/2015 2:20,Group A
30320,video11.module2.seek_video,10/21/2015 2:21,Group A
30320,video11.module2.play_video,10/21/2015 2:21,Group A
30320,video11.module2.seek_video,10/21/2015 2:22,Group A
30320,video11.module2.play_video,10/21/2015 2:22,Group A
30320,video11.module2.seek_video,10/21/2015 2:22,Group A
30320,video11.module2.play_video,10/21/2015 2:22,Group A
30320,video11.module2.seek_video,10/21/2015 2:22,Group A
30320,video11.module2.play_video,10/21/2015 2:22,Group A
30320,video11.module2.seek_video,10/21/2015 2:23,Group A
30320,video11.module2.play_video,10/21/2015 2:23,Group A
30320,video11.module2.seek_video,10/21/2015 2:23,Group A
30320,video11.module2.play_video,10/21/2015 2:23,Group A
30320,video11.module2.seek_video,10/21/2015 2:23,Group A
30320,video11.module2.play_video,10/21/2015 2:23,Group A
30320,video11.module2.seek_video,10/21/2015 2:25,Group A
30320,video11.module2.play_video,10/21/2015 2:25,Group A
30320,video11.module2.seek_video,10/21/2015 2:26,Group A
30320,video11.module2.play_video,10/21/2015 2:26,Group A
30320,video12.module2.play_video,10/21/2015 2:33,Group A
30320,video12.module2.play_video,10/21/2015 2:33,Group A
30320,video12.module2.pause_video,10/21/2015 2:35,Group A
30320,self_test18.module2.problem_check,10/21/2015 2:36,Group A
30320,video13.module2.play_video,10/21/2015 2:36,Group A
30320,video13.module2.play_video,10/21/2015 2:36,Group A
30320,video13.module2.pause_video,10/21/2015 2:36,Group A
30320,self_test19.module2.problem_check,10/21/2015 2:37,Group A
30320,self_test19.module2.showanswer,10/21/2015 2:37,Group A
30320,self_test20.module2.problem_check,10/21/2015 2:37,Group A
30320,self_test20.module2.showanswer,10/21/2015 2:37,Group A
30320,video15.module2.play_video,10/21/2015 2:38,Group A
30320,video15.module2.play_video,10/21/2015 2:38,Group A
30320,video15.module2.pause_video,10/21/2015 2:39,Group A
30320,self_test21.module2.problem_check,10/21/2015 2:39,Group A
30320,self_test21.module2.showanswer,10/21/2015 2:39,Group A
30320,self_test22.module2.problem_check,10/21/2015 2:40,Group A
30320,self_test22.module2.showanswer,10/21/2015 2:40,Group A
30320,video17.module2.play_video,10/21/2015 2:40,Group A
30320,video17.module2.play_video,10/21/2015 2:40,Group A
30320,video18.module2.play_video,10/21/2015 2:45,Group A
30320,video18.module2.play_video,10/21/2015 2:45,Group A
30320,video18.module2.pause_video,10/21/2015 2:46,Group A
30320,video18.module2.play_video,10/21/2015 2:48,Group A
30320,video18.module2.seek_video,10/21/2015 2:48,Group A
30320,video18.module2.play_video,10/21/2015 2:48,Group A
30320,video18.module2.seek_video,10/21/2015 2:54,Group A
30320,video18.module2.play_video,10/21/2015 2:54,Group A
30320,video18.module2.pause_video,10/21/2015 2:55,Group A
30320,self_test23.module2.problem_check,10/21/2015 2:56,Group A
30320,self_test23.module2.problem_check,10/21/2015 2:56,Group A
30320,video19.module2.play_video,10/21/2015 2:56,Group A
30320,video19.module2.play_video,10/21/2015 2:56,Group A
30320,video19.module2.seek_video,10/21/2015 2:58,Group A
30320,video19.module2.play_video,10/21/2015 2:58,Group A
30320,video19.module2.pause_video,10/21/2015 3:02,Group A
30320,self_test24.module2.problem_check,10/21/2015 3:02,Group A
30320,video20.module2.play_video,10/21/2015 3:02,Group A
30320,video20.module2.play_video,10/21/2015 3:02,Group A
30320,video20.module2.pause_video,10/21/2015 3:03,Group A
30320,video20.module2.play_video,10/21/2015 3:04,Group A
30320,video20.module2.seek_video,10/21/2015 3:05,Group A
30320,video20.module2.play_video,10/21/2015 3:05,Group A
30320,video20.module2.pause_video,10/21/2015 3:06,Group A
30320,graded_problem1.module2.problem_check,10/21/2015 3:13,Group A
30320,graded_problem1.module2.problem_check,10/21/2015 3:13,Group A
30320,graded_problem2.module2.problem_check,10/21/2015 3:14,Group A
30320,graded_problem2.module2.problem_check,10/21/2015 3:14,Group A
30320,graded_problem3.module2.problem_check,10/21/2015 3:14,Group A
30320,graded_problem4.module2.problem_check,10/21/2015 3:14,Group A
30320,graded_problem4.module2.problem_check,10/21/2015 3:14,Group A
30320,graded_problem5.module2.problem_check,10/21/2015 3:15,Group A
30320,graded_problem6.module2.problem_check,10/21/2015 3:15,Group A
30320,graded_problem6.module2.problem_check,10/21/2015 3:15,Group A
30320,graded_problem7.module2.problem_check,10/21/2015 3:16,Group A
30320,graded_problem8.module2.problem_check,10/21/2015 3:16,Group A
30320,graded_problem9.module2.problem_check,10/21/2015 3:17,Group A
30320,graded_problem9.module2.problem_check,10/21/2015 3:17,Group A
30320,graded_problem10.module2.problem_check,10/21/2015 3:18,Group A
30320,graded_problem11.module2.problem_check,10/21/2015 3:18,Group A
30320,graded_problem11.module2.problem_check,10/21/2015 3:18,Group A
30320,graded_problem12.module2.problem_check,10/21/2015 3:20,Group A
30320,graded_problem12.module2.problem_check,10/21/2015 3:20,Group A
30320,graded_problem12.module2.showanswer,10/21/2015 3:20,Group A
30320,forum.read_inline,10/21/2015 3:21,Group A
30320,forum.read,10/21/2015 3:22,Group A
30320,forum.read_inline,10/27/2015 1:39,Group A
30320,forum.read,10/27/2015 1:39,Group A
30320,forum.read,10/27/2015 1:40,Group A
